observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_id,source_organization,source_title,source_revision,source_locator,original_value,original_unit,significant_figures
obs-24b411d4181a19be499a,coorstek-hpb4c,,poissons_ratio,point,0.17,,,1,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 22 (HPB4C), row Poisson’s Ratio, 20 °C",0.17,1,2
obs-ef316f50417a26960f09,coorstek-wc-aci-ni6,,density,point,14900.0,,,kg/m^3,typical,{},ASTM C20,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 23 (WC ACI-NI6), row Density",14.90,g/cm³,4
obs-b0fb7f618b72453fd912,coorstek-wc-aci-ni6,,youngs_modulus,point,614000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 23 (WC ACI-NI6), row Elastic Modulus, 20 °C",614,GPa,3
obs-2cae3ec5ff664b2696b9,coorstek-wc-aci-ni6,,thermal_conductivity,point,84.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",ASTM C408,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 23 (WC ACI-NI6), row Thermal Conductivity, 20 °C",84.0,W/(m·K),3
obs-a8fa4963dbf651a8b257,coorstek-wc-aci-ni6,,flexural_strength,point,2330000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM F417; four-point bend,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 23 (WC ACI-NI6), row Flexural Strength (MOR), 20 °C",2330,MPa,4
obs-dd7da8e82fb5896b26e1,coorstek-hp-aln,,density,point,3260.0,,,kg/m^3,typical,{},ASTM C20,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Density",3.26,g/cm³,3
obs-2c283fa7e1956037ca85,coorstek-hp-aln,,youngs_modulus,point,330000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Elastic Modulus, 20 °C",330,GPa,3
obs-80f20bf9d46f35833c58,coorstek-hp-aln,,thermal_conductivity,point,80.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",ASTM C408,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Thermal Conductivity, 20 °C",80.0,W/(m·K),3
obs-820748938a8a4cf790cd,coorstek-hp-aln,,flexural_strength,point,340000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM F417; four-point bend,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Flexural Strength (MOR), 20 °C",340,MPa,3
obs-dd66ecf8f299dc05f4a1,coorstek-hp-aln,,poissons_ratio,point,0.25,,,1,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Poisson’s Ratio, 20 °C",0.25,1,2
obs-59bc4f84ac78f5776dab,coorstek-hp-aln,,specific_heat,point,740.0,,,J/(kg*K),typical,"{""temperature_K"": 373.15}",ASTM E1269,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 24 (HP AlN), row Specific Heat, 100 °C",740,J/(kg·K),3
obs-f4c9b19a9592ae21457e,coorstek-sn-101c,,density,point,3210.0,,,kg/m^3,typical,{},ASTM C20,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 25 (SN 101C), row Density",3.21,g/cm³,3
obs-5810528c9fbd4764a030,coorstek-sn-101c,,youngs_modulus,point,310000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 25 (SN 101C), row Elastic Modulus, 20 °C",310,GPa,3
obs-82addd609a46d5e58288,coorstek-sn-101c,,thermal_conductivity,point,34.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",ASTM C408,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 25 (SN 101C), row Thermal Conductivity, 20 °C",34,W/(m·K),2
obs-fecf1a5903cfa69c4ab3,coorstek-sn-101c,,flexural_strength,point,1000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM F417; four-point bend,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 25 (SN 101C), row Flexural Strength (MOR), 20 °C",1000,MPa,4
obs-7967f5143ca5b75c1156,coorstek-sn-101c,,poissons_ratio,point,0.27,,,1,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 25 (SN 101C), row Poisson’s Ratio, 20 °C",0.27,1,2
obs-650c75bf6a3284d62824,coorstek-nbd-200,,density,point,3160.0,,,kg/m^3,typical,{},ASTM C20,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 26 (NBD-200), row Density",3.16,g/cm³,3
obs-0d728fbbc59fa7251ee3,coorstek-nbd-200,,youngs_modulus,point,320000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 26 (NBD-200), row Elastic Modulus, 20 °C",320,GPa,3
obs-58487a48840a72b78f63,coorstek-nbd-200,,thermal_conductivity,point,29.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",ASTM C408,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 26 (NBD-200), row Thermal Conductivity, 20 °C",29,W/(m·K),2
obs-f07d726fa7d330d90846,coorstek-nbd-200,,flexural_strength,point,900000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM F417; four-point bend,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 26 (NBD-200), row Flexural Strength (MOR), 20 °C",900,MPa,3
obs-7013b0822c9683f9edd8,coorstek-nbd-200,,poissons_ratio,point,0.26,,,1,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 26 (NBD-200), row Poisson’s Ratio, 20 °C",0.26,1,2
obs-edc9249f82b95afb2257,coorstek-nt-154,,density,point,3220.0,,,kg/m^3,typical,{},ASTM C20,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Density",3.22,g/cm³,3
obs-c1fba99ebccc5854364a,coorstek-nt-154,,youngs_modulus,point,310000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Elastic Modulus, 20 °C",310,GPa,3
obs-c8ae69dd7b5d45abeb49,coorstek-nt-154,,thermal_conductivity,point,38.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",ASTM C408,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Thermal Conductivity, 20 °C",38,W/(m·K),2
obs-1b608037f28c2105368d,coorstek-nt-154,,flexural_strength,point,900000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",ASTM F417; four-point bend,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Flexural Strength (MOR), 20 °C",900,MPa,3
obs-cde392c04700c44df2b3,coorstek-nt-154,,poissons_ratio,point,0.27,,,1,typical,"{""temperature_K"": 293.15}",ASTM C848,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Poisson’s Ratio, 20 °C",0.27,1,2
obs-977761b267059eab1dd4,coorstek-nt-154,,specific_heat,point,724.0,,,J/(kg*K),typical,"{""temperature_K"": 373.15}",ASTM E1269,coorstek,CoorsTek,Ceramic Material Properties,Snapshot 9de5bd60a1b8,"Page 1, column 27 (NT 154), row Specific Heat, 100 °C",724,J/(kg·K),3
obs-fce1969c6006558f33eb,stainless-core-304-4301,stainless-core-304-4301-reference,tensile_yield_strength,lower_bound,230000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304/4301, product form C, row Table 5, Rp0.2",230,MPa,3
obs-e1730efbb68a89e0b3e0,stainless-core-304-4301,stainless-core-304-4301-reference,ultimate_tensile_strength,interval,,540000000.0,750000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304/4301, product form C, row Table 5, Rm",540–750,MPa,3
obs-7c93b5563829a430b062,stainless-core-304-4301,stainless-core-304-4301-reference,elongation_at_break,lower_bound,0.45,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304/4301, product form C, row Table 5, A80 (80 mm gauge length)",45,%,2
obs-f3ee5ec2e3419eeb50c8,stainless-core-304-4301,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304/4301, row Table 7, Density",7.9,kg/dm³,2
obs-6f47de9d69396a488f1a,stainless-core-304-4301,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304/4301, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-26cd0079e2bd25180773,stainless-core-304-4301,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304/4301, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-8e6e51ad2aca5d8ef007,stainless-core-304-4301,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304/4301, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-65e5f52338938d1e3496,stainless-core-304l-4307,stainless-core-304l-4307-reference,tensile_yield_strength,lower_bound,220000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4307, product form C, row Table 5, Rp0.2",220,MPa,3
obs-e0c080897fdd884a3995,stainless-core-304l-4307,stainless-core-304l-4307-reference,ultimate_tensile_strength,interval,,520000000.0,700000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4307, product form C, row Table 5, Rm",520–700,MPa,3
obs-30353993057aa441601f,stainless-core-304l-4307,stainless-core-304l-4307-reference,elongation_at_break,lower_bound,0.45,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4307, product form C, row Table 5, A80 (80 mm gauge length)",45,%,2
obs-b35538fb7617e3dc3436,stainless-core-304l-4307,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4307, row Table 7, Density",7.9,kg/dm³,2
obs-15840a0046a47320ba09,stainless-core-304l-4307,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4307, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-cc25483ad3211a8a2637,stainless-core-304l-4307,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4307, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-af5fad3384a7269b0c93,stainless-core-304l-4307,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4307, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-9c11abbd5f21f0861b07,stainless-core-304ln-4311,stainless-core-304ln-4311-reference,tensile_yield_strength,lower_bound,290000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304LN/4311, product form C, row Table 5, Rp0.2",290,MPa,3
obs-9b603e04b1c9cc550b8a,stainless-core-304ln-4311,stainless-core-304ln-4311-reference,ultimate_tensile_strength,interval,,550000000.0,750000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304LN/4311, product form C, row Table 5, Rm",550–750,MPa,3
obs-90b5b6eb8762516112bc,stainless-core-304ln-4311,stainless-core-304ln-4311-reference,elongation_at_break,lower_bound,0.4,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304LN/4311, product form C, row Table 5, A80 (80 mm gauge length)",40,%,2
obs-c84af4655a117b5ee129,stainless-core-304ln-4311,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304LN/4311, row Table 7, Density",7.9,kg/dm³,2
obs-e07cd688784451f093b4,stainless-core-304ln-4311,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304LN/4311, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-00f9e02678500e7d4380,stainless-core-304ln-4311,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304LN/4311, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-eb67ad1392de6e57b1ea,stainless-core-304ln-4311,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304LN/4311, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-32dff2fe712e485654bf,stainless-core-304l-4306,stainless-core-304l-4306-reference,tensile_yield_strength,lower_bound,220000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4306, product form C, row Table 5, Rp0.2",220,MPa,3
obs-8909fafa773da1404553,stainless-core-304l-4306,stainless-core-304l-4306-reference,ultimate_tensile_strength,interval,,520000000.0,700000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4306, product form C, row Table 5, Rm",520–700,MPa,3
obs-149635fd5cadc00fb682,stainless-core-304l-4306,stainless-core-304l-4306-reference,elongation_at_break,lower_bound,0.45,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 304L/4306, product form C, row Table 5, A80 (80 mm gauge length)",45,%,2
obs-59beb7ec5b0bd8c8048b,stainless-core-304l-4306,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4306, row Table 7, Density",7.9,kg/dm³,2
obs-04a483da2392dd70423f,stainless-core-304l-4306,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4306, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-2fcad69a495c5aceccbb,stainless-core-304l-4306,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4306, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-0eca03302b62b6729a3c,stainless-core-304l-4306,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 304L/4306, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-a64ac73e9de940de4c92,stainless-core-305-4303,stainless-core-305-4303-reference,tensile_yield_strength,lower_bound,220000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 305/4303, product form C, row Table 5, Rp0.2",220,MPa,3
obs-34cd28034f12b04a649b,stainless-core-305-4303,stainless-core-305-4303-reference,ultimate_tensile_strength,interval,,500000000.0,650000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 305/4303, product form C, row Table 5, Rm",500–650,MPa,3
obs-0eee57e772c6547a7ba3,stainless-core-305-4303,stainless-core-305-4303-reference,elongation_at_break,lower_bound,0.45,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 305/4303, product form C, row Table 5, A80 (80 mm gauge length)",45,%,2
obs-6cdfd2c8059963ed3631,stainless-core-305-4303,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 305/4303, row Table 7, Density",7.9,kg/dm³,2
obs-6c9a765ffd9cc12f393f,stainless-core-305-4303,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 305/4303, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-5ee358ba7ebeb1e3e1af,stainless-core-305-4303,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 305/4303, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-29c9155c27cdefd60192,stainless-core-305-4303,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 305/4303, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-5d62866961c02adc5dd5,stainless-core-321-4541,stainless-core-321-4541-reference,tensile_yield_strength,lower_bound,220000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 321/4541, product form C, row Table 5, Rp0.2",220,MPa,3
obs-eb8ab50d88625ed3777c,stainless-core-321-4541,stainless-core-321-4541-reference,ultimate_tensile_strength,interval,,520000000.0,720000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 321/4541, product form C, row Table 5, Rm",520–720,MPa,3
obs-38a0ec71e4dc71be85bd,stainless-core-321-4541,stainless-core-321-4541-reference,elongation_at_break,lower_bound,0.4,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 321/4541, product form C, row Table 5, A80 (80 mm gauge length)",40,%,2
obs-e11046d0359774cc9ac0,stainless-core-321-4541,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 321/4541, row Table 7, Density",7.9,kg/dm³,2
obs-76c071b4857f884b220e,stainless-core-321-4541,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 321/4541, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-b97cd027da946dbdc203,stainless-core-321-4541,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 321/4541, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-8e8d9f197a61e86b99c9,stainless-core-321-4541,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 321/4541, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-5c718f214dc5a3a1d562,stainless-core-347-4550,stainless-core-347-4550-reference,tensile_yield_strength,lower_bound,220000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 347/4550, product form C, row Table 5, Rp0.2",220,MPa,3
obs-4f06ad628f5fb9fbc495,stainless-core-347-4550,stainless-core-347-4550-reference,ultimate_tensile_strength,interval,,520000000.0,720000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 347/4550, product form C, row Table 5, Rm",520–720,MPa,3
obs-1d9996d1076df8d876d9,stainless-core-347-4550,stainless-core-347-4550-reference,elongation_at_break,lower_bound,0.4,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 8, Core 347/4550, product form C, row Table 5, A80 (80 mm gauge length)",40,%,2
obs-4daa2df989576ebc4ea3,stainless-core-347-4550,,density,point,7900.0,,,kg/m^3,typical,{},EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 347/4550, row Table 7, Density",7.9,kg/dm³,2
obs-86053d75e012ece7a3e3,stainless-core-347-4550,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,outokumpu-core,Outokumpu,Core range datasheet,Snapshot 91d2f4b13405,"Page 10, Core 347/4550, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
